epoch,lr,loss,iou,val_loss,val_iou,val_dice
26,0.0001,0.2137720950692892,0.8154420472628954,0.23517498672008513,0.7985690806143038,0.8859639727874918
27,0.0001,0.21422497384250164,0.8169725063591363,0.2392949515581131,0.7929330410113985,0.8821634254339363
28,0.0001,0.21749931536614894,0.8119274700348119,0.23505898475646972,0.7933439308893462,0.8823307061995582
29,0.0001,0.21724278919398785,0.8139612563246803,0.23943940579891204,0.8015985719972349,0.8882640371917644
30,0.0001,0.20161886796355247,0.8240288055442615,0.24953913390636445,0.7933363606039276,0.8828209204826272
31,0.0001,0.19671812608838082,0.8278435987422184,0.26515774309635165,0.7810911055034897,0.874624851349768
32,0.0001,0.20691559970378876,0.8225253670329549,0.23151660442352295,0.799184321530985,0.8865051335676916
33,0.0001,0.20228216625750065,0.8225329550215922,0.22860652565956116,0.8067116448160013,0.8915585242639473
34,0.0001,0.1985341216623783,0.8270599248566559,0.23230879366397858,0.8027040725312916,0.8892806791621508
35,0.0001,0.1943582808226347,0.8344546959821707,0.240946843624115,0.795694335862386,0.8847972276089924
36,0.0001,0.1997062847018242,0.8234528868331001,0.23325097620487212,0.80387368378404,0.8896753826925564
37,0.0001,0.1953064513206482,0.8271213920049624,0.22262564539909363,0.8079672308056624,0.8922227506493948
38,0.0001,0.19648071356117724,0.8273171854866226,0.2271840712428093,0.7990001836459641,0.8863393316906474
39,0.0001,0.1922384084761143,0.8303951981081472,0.25362788677215575,0.7908537169649378,0.8817723523343237
40,0.0001,0.19543189108371734,0.8280550460590816,0.21630439460277556,0.8118117384064166,0.8945766987284586
41,0.0001,0.189944639056921,0.8313412981781343,0.2402419149875641,0.7909620657605675,0.8813768298544303
42,0.0001,0.18587531432509422,0.8347559596615656,0.23491157382726668,0.7995781171323837,0.8864458842452856
43,0.0001,0.18987985782325267,0.8369542637539792,0.2518297728896141,0.7959641008414167,0.8847232350349046
44,0.0001,0.18951640665531158,0.8347748078483557,0.22631364405155183,0.8052706993729415,0.8900434660940897
45,0.0001,0.19020825549960135,0.8307862980783288,0.2254274845123291,0.8017877552344268,0.888164125934048
46,0.0001,0.1777722120285034,0.839611486017485,0.22569458544254303,0.8094833759669927,0.8928062144169195
47,0.0001,0.17876693524420262,0.8410712945287869,0.2330809247493744,0.8022662256604499,0.8887082754808948
48,0.0001,0.1772292113304138,0.8414769750820023,0.2552651470899582,0.7934964517147037,0.8836509953436663
49,0.0001,0.1761036067456007,0.8452262957541004,0.21848858892917633,0.8143936412570166,0.8963360548124161
50,0.0001,0.1781722503900528,0.8366457745456293,0.2391611671447754,0.8020375104167128,0.8885246021188737
51,0.0001,0.1786682903766632,0.8444783834669835,0.22379011303186416,0.8060339437522321,0.890928621247996
52,0.0001,0.1796470984816551,0.8400050445814212,0.21770919978618622,0.8101706954350534,0.8933564599833137
53,0.0001,0.17791785039007663,0.8444059854723891,0.2217109078168869,0.8113393380682894,0.8943641654375325
54,0.0001,0.17457721143960953,0.8465846173265181,0.21192425578832627,0.8136236806870198,0.8954451335033105
55,0.0001,0.17323906697332858,0.8438324562583892,0.21334851980209352,0.8161782580115365,0.8973307551024593
56,0.0001,0.17596122182905674,0.842335269478247,0.23568125009536744,0.8012440644314549,0.8877038099735881
57,0.0001,0.1654422464966774,0.8499318676201476,0.22691471010446548,0.8060558022876347,0.8906405724534472
58,0.0001,0.16795846000313758,0.8499515020130253,0.22422210931777953,0.8109230957002898,0.8941135096669732
59,0.0001,0.16442417189478875,0.8532019346417031,0.22760225266218184,0.8006256973333725,0.8867988800840103
60,0.0001,0.1681587114185095,0.8492650919083453,0.21550882935523988,0.8154009415684006,0.8967452429621414
61,0.0001,0.16859310679137707,0.8477293668723774,0.22716004967689515,0.810886025065601,0.8940588877246729
62,0.0001,0.16229187920689583,0.8529739990583852,0.2179550424218178,0.8129943531113867,0.8952332282438982
63,0.0001,0.16647111967206002,0.8520292517967291,0.2206704345345497,0.8143742972236777,0.8963056138161763
64,0.0001,0.1648022362589836,0.8529412166042956,0.21825860142707826,0.8194264339525558,0.8994835713474149
65,0.0001,0.16095467895269394,0.8543860507211852,0.21957407474517823,0.8097234712574567,0.8932877215462611
66,0.0001,0.15958605624735356,0.8567425946644752,0.217920506298542,0.813584900640485,0.8954994947128634
67,0.0001,0.16398775145411493,0.8528358602590491,0.21538241654634477,0.817639953303394,0.8981979791996764
68,0.0001,0.1605957516282797,0.8551044773316596,0.2186533695459366,0.8164048819120454,0.8973039837019527
69,0.0001,0.15576607264578343,0.8574560984192123,0.2137741732597351,0.8143277067109855,0.8957341309948806
70,0.0001,0.16120913989841937,0.8523823510271064,0.21434336066246032,0.8175497774128333,0.8981937729601145
71,0.0001,0.1627597539871931,0.8564187186944433,0.21113834470510484,0.8152151206986091,0.8963353437298914
72,0.0001,0.16214897848665713,0.8549060269227435,0.20628928512334824,0.8189932384190395,0.8986271894701826
73,0.0001,0.16026244439184667,0.8554899693258795,0.2158571222424507,0.8143894571069238,0.8959091377473619
74,0.0001,0.15643230251967907,0.8580083358759483,0.21511591643095015,0.8165614198087219,0.897398534471975
75,0.0001,0.15990932419896126,0.8559932654609815,0.21351184368133544,0.817412597098995,0.897969879937063
76,0.0001,0.1565732667595148,0.8605050782967364,0.21788281977176666,0.8144603352955329,0.8963325026588094
77,0.0001,0.15276437006890775,0.8643407706498034,0.22017782002687455,0.809186423929048,0.8927531618337616
78,0.0001,0.15579934373497964,0.8610362506254552,0.21870405972003937,0.8140545743214335,0.8958635401485574
79,0.0001,0.15350954174995424,0.8613538389775751,0.2150513270497322,0.8144971039103934,0.8960333131554563
80,0.0001,0.15283689267933367,0.861705051858113,0.2197863632440567,0.8169217686142792,0.8978397443813906
81,0.0001,0.15513496704399585,0.8601109744219682,0.2082095628976822,0.8195818714031472,0.8992214189200917
82,0.0001,0.15440190196037293,0.859997284424164,0.21588784635066985,0.8155295096604215,0.8969025959076474
83,0.0001,0.1534554748237133,0.8618557415882339,0.21548956364393235,0.8156844579202436,0.8969692326643609
84,0.0001,0.14988251268863678,0.8651926140930023,0.21624004185199738,0.8184543807149651,0.898728163707807
85,0.0001,0.14814947001636028,0.8637706982217237,0.22142747789621353,0.815071311399097,0.8965393280937112
86,0.0001,0.15081216230988503,0.8617954689776159,0.21236159056425094,0.8190154629779971,0.8989645270634125
87,0.0001,0.15265463799238205,0.8632413000417891,0.2131214264035225,0.8180697090883384,0.8984244805580837
88,0.0001,0.1531779223680496,0.8614513008819601,0.21211527019739151,0.8204698581591141,0.9000083839375326
89,0.0001,0.1487638183683157,0.8666871306258708,0.216283098757267,0.8182480577885398,0.8985679125354334
90,0.0001,0.15180188365280628,0.862776048626547,0.21548571199178695,0.8164638473945303,0.8973607686252869
91,0.0001,0.14916600055992604,0.8661874647064978,0.2175476861000061,0.816428819423363,0.8973323949789127
92,0.0001,0.15297059148550032,0.8615406413594401,0.219072063267231,0.8145350897318836,0.8961135347844466
93,0.0001,0.14777694664895535,0.8648991692122852,0.21203641533851625,0.8181199938610902,0.89844483654884
94,0.0001,0.14742145158350467,0.8650667931664114,0.21677799701690673,0.8165923744011809,0.8975361205399922
95,0.0001,0.14946548715233804,0.8639573315899726,0.21238769233226776,0.818766694019905,0.8987857017537079
96,0.0001,0.1498097762465477,0.8643111261563429,0.21810331374406813,0.8173489328090843,0.8980884529323601
97,0.0001,0.14855173863470555,0.8668278880700855,0.21556948155164718,0.8170429131490864,0.8978768744008755
98,0.0001,0.14764648996293545,0.8666643920361656,0.21123337984085083,0.8207362214342973,0.9001110885505597
99,0.0001,0.1498520366847515,0.8659838707544454,0.21083585530519486,0.8198167991829649,0.8994734695532353
